system:index,classification,.geo
1045,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.9138665021968,50.94206737372768]}"
1046,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.9139563337252,50.94206737372768]}"
1047,5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91404616525361,50.94206737372768]}"
1048,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91413599678202,50.94206737372768]}"
1049,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91422582831044,50.94206737372768]}"
1050,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91431565983885,50.94206737372768]}"
1051,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91440549136726,50.94206737372768]}"
1052,16,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91449532289568,50.94206737372768]}"
1053,16,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91458515442409,50.94206737372768]}"
1054,16,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.9146749859525,50.94206737372768]}"
1055,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91476481748091,50.94206737372768]}"
1056,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91485464900933,50.94206737372768]}"
1057,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91494448053773,50.94206737372768]}"
1058,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91503431206614,50.94206737372768]}"
1059,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91512414359455,50.94206737372768]}"
1060,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91521397512297,50.94206737372768]}"
1061,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91530380665138,50.94206737372768]}"
1062,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.9153936381798,50.94206737372768]}"
1063,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.9154834697082,50.94206737372768]}"
1064,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91557330123662,50.94206737372768]}"
1065,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91566313276503,50.94206737372768]}"
1066,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91575296429345,50.94206737372768]}"
1067,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91584279582186,50.94206737372768]}"
1068,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91593262735026,50.94206737372768]}"
1069,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91602245887867,50.94206737372768]}"
1070,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91611229040709,50.94206737372768]}"
1071,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.9162021219355,50.94206737372768]}"
1072,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91629195346391,50.94206737372768]}"
1073,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91638178499232,50.94206737372768]}"
1074,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91647161652074,50.94206737372768]}"
1075,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91656144804915,50.94206737372768]}"
1076,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91665127957756,50.94206737372768]}"
1077,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91674111110598,50.94206737372768]}"
1078,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91683094263439,50.94206737372768]}"
1079,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91692077416279,50.94206737372768]}"
1080,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.9170106056912,50.94206737372768]}"
1081,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91710043721962,50.94206737372768]}"
1082,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91719026874803,50.94206737372768]}"
1083,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91728010027644,50.94206737372768]}"
1084,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91736993180486,50.94206737372768]}"
1085,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91745976333327,50.94206737372768]}"
1086,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91754959486168,50.94206737372768]}"
1087,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.9176394263901,50.94206737372768]}"
1088,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91772925791851,50.94206737372768]}"
1089,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91781908944692,50.94206737372768]}"
1090,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91790892097532,50.94206737372768]}"
1091,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91799875250373,50.94206737372768]}"
1092,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91808858403215,50.94206737372768]}"
1093,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91817841556056,50.94206737372768]}"
1094,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91826824708897,50.94206737372768]}"
1095,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91835807861739,50.94206737372768]}"
1096,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.9184479101458,50.94206737372768]}"
1097,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91853774167421,50.94206737372768]}"
1098,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91862757320263,50.94206737372768]}"
1099,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91871740473104,50.94206737372768]}"
1100,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91880723625945,50.94206737372768]}"
1101,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91889706778785,50.94206737372768]}"
1102,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91898689931627,50.94206737372768]}"
1103,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91907673084468,50.94206737372768]}"
1104,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91916656237309,50.94206737372768]}"
1105,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.9192563939015,50.94206737372768]}"
1106,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91934622542992,50.94206737372768]}"
1107,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91943605695833,50.94206737372768]}"
1108,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91952588848675,50.94206737372768]}"
1109,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91961572001516,50.94206737372768]}"
1110,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91287835538427,50.94215720525609]}"
1111,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91296818691266,50.94215720525609]}"
1112,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91305801844108,50.94215720525609]}"
1113,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91314784996949,50.94215720525609]}"
1114,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.9132376814979,50.94215720525609]}"
1115,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91332751302632,50.94215720525609]}"
1116,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91341734455473,50.94215720525609]}"
1117,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91350717608314,50.94215720525609]}"
1118,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91359700761156,50.94215720525609]}"
1119,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91368683913997,50.94215720525609]}"
1120,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91377667066838,50.94215720525609]}"
1121,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.9138665021968,50.94215720525609]}"
1122,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.9139563337252,50.94215720525609]}"
1123,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91404616525361,50.94215720525609]}"
1124,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91413599678202,50.94215720525609]}"
1125,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91422582831044,50.94215720525609]}"
1126,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91431565983885,50.94215720525609]}"
1127,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91440549136726,50.94215720525609]}"
1128,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91449532289568,50.94215720525609]}"
1129,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91458515442409,50.94215720525609]}"
1130,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.9146749859525,50.94215720525609]}"
1131,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91476481748091,50.94215720525609]}"
1132,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91485464900933,50.94215720525609]}"
1133,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91494448053773,50.94215720525609]}"
1134,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91503431206614,50.94215720525609]}"
1135,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91512414359455,50.94215720525609]}"
1136,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91521397512297,50.94215720525609]}"
1137,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91530380665138,50.94215720525609]}"
1138,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.9153936381798,50.94215720525609]}"
1139,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.9154834697082,50.94215720525609]}"
1140,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91557330123662,50.94215720525609]}"
1141,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91566313276503,50.94215720525609]}"
1142,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91575296429345,50.94215720525609]}"
1143,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91584279582186,50.94215720525609]}"
1144,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91593262735026,50.94215720525609]}"
1145,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91602245887867,50.94215720525609]}"
1146,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91611229040709,50.94215720525609]}"
1147,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.9162021219355,50.94215720525609]}"
1148,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91629195346391,50.94215720525609]}"
1149,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91638178499232,50.94215720525609]}"
1150,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91647161652074,50.94215720525609]}"
1151,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91656144804915,50.94215720525609]}"
1152,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91665127957756,50.94215720525609]}"
1153,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91674111110598,50.94215720525609]}"
1154,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91683094263439,50.94215720525609]}"
1155,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91692077416279,50.94215720525609]}"
1156,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.9170106056912,50.94215720525609]}"
1157,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91710043721962,50.94215720525609]}"
1158,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91719026874803,50.94215720525609]}"
1159,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91728010027644,50.94215720525609]}"
1160,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91736993180486,50.94215720525609]}"
1161,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91745976333327,50.94215720525609]}"
1162,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91754959486168,50.94215720525609]}"
1163,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.9176394263901,50.94215720525609]}"
1164,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91772925791851,50.94215720525609]}"
1165,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91781908944692,50.94215720525609]}"
1166,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91790892097532,50.94215720525609]}"
1167,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91799875250373,50.94215720525609]}"
1168,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91808858403215,50.94215720525609]}"
1169,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91817841556056,50.94215720525609]}"
1170,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91826824708897,50.94215720525609]}"
1171,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91835807861739,50.94215720525609]}"
1172,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.9184479101458,50.94215720525609]}"
1173,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91853774167421,50.94215720525609]}"
1174,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91862757320263,50.94215720525609]}"
1175,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91871740473104,50.94215720525609]}"
1176,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91880723625945,50.94215720525609]}"
1177,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91889706778785,50.94215720525609]}"
1178,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91898689931627,50.94215720525609]}"
1179,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91907673084468,50.94215720525609]}"
1180,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91916656237309,50.94215720525609]}"
1181,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.9192563939015,50.94215720525609]}"
1182,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91934622542992,50.94215720525609]}"
1183,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91943605695833,50.94215720525609]}"
1184,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91952588848675,50.94215720525609]}"
1185,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91961572001516,50.94215720525609]}"
1186,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91970555154357,50.94215720525609]}"
1187,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91979538307199,50.94215720525609]}"
1188,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91278852385585,50.9422470367845]}"
1189,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91287835538427,50.9422470367845]}"
1190,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91296818691266,50.9422470367845]}"
1191,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91305801844108,50.9422470367845]}"
1192,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91314784996949,50.9422470367845]}"
1193,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.9132376814979,50.9422470367845]}"
1194,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91332751302632,50.9422470367845]}"
1195,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91341734455473,50.9422470367845]}"
1196,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91350717608314,50.9422470367845]}"
1197,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91359700761156,50.9422470367845]}"
1198,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91368683913997,50.9422470367845]}"
1199,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91377667066838,50.9422470367845]}"
1200,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.9138665021968,50.9422470367845]}"
1201,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.9139563337252,50.9422470367845]}"
1202,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91404616525361,50.9422470367845]}"
1203,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91413599678202,50.9422470367845]}"
1204,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91422582831044,50.9422470367845]}"
1205,5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91431565983885,50.9422470367845]}"
1206,5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91440549136726,50.9422470367845]}"
1207,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91449532289568,50.9422470367845]}"
1208,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91458515442409,50.9422470367845]}"
1209,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.9146749859525,50.9422470367845]}"
1210,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91476481748091,50.9422470367845]}"
1211,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91485464900933,50.9422470367845]}"
