system:index,classification,.geo
19862,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.92464628560623,50.95320648325076]}"
19863,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.92473611713464,50.95320648325076]}"
19864,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.92482594866306,50.95320648325076]}"
19865,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.92491578019145,50.95320648325076]}"
19866,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.92500561171987,50.95320648325076]}"
19867,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.92509544324828,50.95320648325076]}"
19868,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.9251852747767,50.95320648325076]}"
19869,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91871740473104,50.95329631477917]}"
19870,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91880723625945,50.95329631477917]}"
19871,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91889706778785,50.95329631477917]}"
19872,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91898689931627,50.95329631477917]}"
19873,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91907673084468,50.95329631477917]}"
19874,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91916656237309,50.95329631477917]}"
19875,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.9192563939015,50.95329631477917]}"
19876,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91934622542992,50.95329631477917]}"
19877,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91943605695833,50.95329631477917]}"
19878,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91952588848675,50.95329631477917]}"
19879,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91961572001516,50.95329631477917]}"
19880,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91970555154357,50.95329631477917]}"
19881,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91979538307199,50.95329631477917]}"
19882,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91988521460038,50.95329631477917]}"
19883,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.9199750461288,50.95329631477917]}"
19884,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.92006487765721,50.95329631477917]}"
19885,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.92015470918562,50.95329631477917]}"
19886,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.92024454071404,50.95329631477917]}"
19887,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.92033437224245,50.95329631477917]}"
19888,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.92042420377086,50.95329631477917]}"
19889,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.92051403529928,50.95329631477917]}"
19890,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.92060386682769,50.95329631477917]}"
19891,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.9206936983561,50.95329631477917]}"
19892,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.92078352988452,50.95329631477917]}"
19893,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.92087336141293,50.95329631477917]}"
19894,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.92096319294133,50.95329631477917]}"
19895,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.92105302446974,50.95329631477917]}"
19896,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.92114285599816,50.95329631477917]}"
19897,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.92123268752657,50.95329631477917]}"
19898,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.92132251905498,50.95329631477917]}"
19899,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.9214123505834,50.95329631477917]}"
19900,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.92150218211181,50.95329631477917]}"
19901,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.92159201364022,50.95329631477917]}"
19902,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.92168184516864,50.95329631477917]}"
19903,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.92177167669705,50.95329631477917]}"
19904,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.92186150822546,50.95329631477917]}"
19905,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.92195133975386,50.95329631477917]}"
19906,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.92204117128227,50.95329631477917]}"
19907,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.92213100281069,50.95329631477917]}"
19908,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.9222208343391,50.95329631477917]}"
19909,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.92231066586751,50.95329631477917]}"
19910,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.92240049739593,50.95329631477917]}"
19911,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.92249032892434,50.95329631477917]}"
19912,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.92258016045275,50.95329631477917]}"
19913,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.92266999198117,50.95329631477917]}"
19914,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.92275982350958,50.95329631477917]}"
19915,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.922849655038,50.95329631477917]}"
19916,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.92293948656639,50.95329631477917]}"
19917,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.9230293180948,50.95329631477917]}"
19918,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.92311914962322,50.95329631477917]}"
19919,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.92320898115163,50.95329631477917]}"
19920,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.92329881268004,50.95329631477917]}"
19921,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.92338864420846,50.95329631477917]}"
19922,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.92347847573687,50.95329631477917]}"
19923,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.92356830726528,50.95329631477917]}"
19924,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.9236581387937,50.95329631477917]}"
19925,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.92374797032211,50.95329631477917]}"
19926,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.92383780185052,50.95329631477917]}"
19927,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.92392763337892,50.95329631477917]}"
19928,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.92401746490734,50.95329631477917]}"
19929,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.92410729643575,50.95329631477917]}"
19930,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.92419712796416,50.95329631477917]}"
19931,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.92428695949258,50.95329631477917]}"
19932,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.92437679102099,50.95329631477917]}"
19933,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.9244666225494,50.95329631477917]}"
19934,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.92455645407782,50.95329631477917]}"
19935,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.92464628560623,50.95329631477917]}"
19936,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.92473611713464,50.95329631477917]}"
19937,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.92482594866306,50.95329631477917]}"
19938,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.92491578019145,50.95329631477917]}"
19939,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.92500561171987,50.95329631477917]}"
19940,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.92509544324828,50.95329631477917]}"
19941,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91889706778785,50.95338614630759]}"
19942,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91898689931627,50.95338614630759]}"
19943,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91907673084468,50.95338614630759]}"
19944,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91916656237309,50.95338614630759]}"
19945,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.9192563939015,50.95338614630759]}"
19946,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91934622542992,50.95338614630759]}"
19947,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91943605695833,50.95338614630759]}"
19948,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91952588848675,50.95338614630759]}"
19949,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91961572001516,50.95338614630759]}"
19950,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91970555154357,50.95338614630759]}"
19951,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91979538307199,50.95338614630759]}"
19952,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91988521460038,50.95338614630759]}"
19953,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.9199750461288,50.95338614630759]}"
19954,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.92006487765721,50.95338614630759]}"
19955,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.92015470918562,50.95338614630759]}"
19956,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.92024454071404,50.95338614630759]}"
19957,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.92033437224245,50.95338614630759]}"
19958,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.92042420377086,50.95338614630759]}"
19959,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.92051403529928,50.95338614630759]}"
19960,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.92060386682769,50.95338614630759]}"
19961,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.9206936983561,50.95338614630759]}"
19962,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.92078352988452,50.95338614630759]}"
19963,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.92087336141293,50.95338614630759]}"
19964,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.92096319294133,50.95338614630759]}"
19965,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.92105302446974,50.95338614630759]}"
19966,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.92114285599816,50.95338614630759]}"
19967,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.92123268752657,50.95338614630759]}"
19968,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.92132251905498,50.95338614630759]}"
19969,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.9214123505834,50.95338614630759]}"
19970,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.92150218211181,50.95338614630759]}"
19971,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.92159201364022,50.95338614630759]}"
19972,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.92168184516864,50.95338614630759]}"
19973,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.92177167669705,50.95338614630759]}"
19974,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.92186150822546,50.95338614630759]}"
19975,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.92195133975386,50.95338614630759]}"
19976,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.92204117128227,50.95338614630759]}"
19977,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.92213100281069,50.95338614630759]}"
19978,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.9222208343391,50.95338614630759]}"
19979,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.92231066586751,50.95338614630759]}"
19980,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.92240049739593,50.95338614630759]}"
19981,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.92249032892434,50.95338614630759]}"
19982,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.92258016045275,50.95338614630759]}"
19983,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.92266999198117,50.95338614630759]}"
19984,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.92275982350958,50.95338614630759]}"
19985,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.922849655038,50.95338614630759]}"
19986,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.92293948656639,50.95338614630759]}"
19987,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.9230293180948,50.95338614630759]}"
19988,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.92311914962322,50.95338614630759]}"
19989,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.92320898115163,50.95338614630759]}"
19990,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.92329881268004,50.95338614630759]}"
19991,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.92338864420846,50.95338614630759]}"
19992,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.92347847573687,50.95338614630759]}"
19993,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.92356830726528,50.95338614630759]}"
19994,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.9236581387937,50.95338614630759]}"
19995,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.92374797032211,50.95338614630759]}"
19996,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.92383780185052,50.95338614630759]}"
19997,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.92392763337892,50.95338614630759]}"
19998,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.92401746490734,50.95338614630759]}"
19999,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.92410729643575,50.95338614630759]}"
20000,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.92419712796416,50.95338614630759]}"
20001,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.92428695949258,50.95338614630759]}"
20002,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.92437679102099,50.95338614630759]}"
20003,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.9244666225494,50.95338614630759]}"
20004,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.92455645407782,50.95338614630759]}"
20005,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.92464628560623,50.95338614630759]}"
20006,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.92473611713464,50.95338614630759]}"
20007,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.92482594866306,50.95338614630759]}"
20008,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.92491578019145,50.95338614630759]}"
20009,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.92500561171987,50.95338614630759]}"
20010,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91907673084468,50.95347597783599]}"
20011,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91916656237309,50.95347597783599]}"
20012,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.9192563939015,50.95347597783599]}"
20013,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91934622542992,50.95347597783599]}"
20014,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91943605695833,50.95347597783599]}"
20015,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91952588848675,50.95347597783599]}"
20016,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91961572001516,50.95347597783599]}"
20017,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91970555154357,50.95347597783599]}"
20018,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91979538307199,50.95347597783599]}"
20019,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91988521460038,50.95347597783599]}"
20020,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.9199750461288,50.95347597783599]}"
20021,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.92006487765721,50.95347597783599]}"
20022,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.92015470918562,50.95347597783599]}"
20023,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.92024454071404,50.95347597783599]}"
20024,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.92033437224245,50.95347597783599]}"
20025,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.92042420377086,50.95347597783599]}"
20026,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.92051403529928,50.95347597783599]}"
20027,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.92060386682769,50.95347597783599]}"
20028,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.9206936983561,50.95347597783599]}"
20029,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.92078352988452,50.95347597783599]}"
20030,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.92087336141293,50.95347597783599]}"
20031,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.92096319294133,50.95347597783599]}"
20032,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.92105302446974,50.95347597783599]}"
20033,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.92114285599816,50.95347597783599]}"
20034,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.92123268752657,50.95347597783599]}"
20035,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.92132251905498,50.95347597783599]}"
20036,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.9214123505834,50.95347597783599]}"
20037,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.92150218211181,50.95347597783599]}"
20038,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.92159201364022,50.95347597783599]}"
20039,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.92168184516864,50.95347597783599]}"
20040,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.92177167669705,50.95347597783599]}"
20041,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.92186150822546,50.95347597783599]}"
20042,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.92195133975386,50.95347597783599]}"
20043,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.92204117128227,50.95347597783599]}"
20044,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.92213100281069,50.95347597783599]}"
20045,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.9222208343391,50.95347597783599]}"
20046,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.92231066586751,50.95347597783599]}"
20047,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.92240049739593,50.95347597783599]}"
20048,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.92249032892434,50.95347597783599]}"
20049,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.92258016045275,50.95347597783599]}"
20050,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.92266999198117,50.95347597783599]}"
20051,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.92275982350958,50.95347597783599]}"
20052,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.922849655038,50.95347597783599]}"
20053,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.92293948656639,50.95347597783599]}"
20054,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.9230293180948,50.95347597783599]}"
20055,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.92311914962322,50.95347597783599]}"
20056,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.92320898115163,50.95347597783599]}"
20057,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.92329881268004,50.95347597783599]}"
20058,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.92338864420846,50.95347597783599]}"
20059,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.92347847573687,50.95347597783599]}"
20060,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.92356830726528,50.95347597783599]}"
20061,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.9236581387937,50.95347597783599]}"
20062,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.92374797032211,50.95347597783599]}"
20063,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.92383780185052,50.95347597783599]}"
20064,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.92392763337892,50.95347597783599]}"
20065,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.92401746490734,50.95347597783599]}"
20066,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.92410729643575,50.95347597783599]}"
20067,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.92419712796416,50.95347597783599]}"
20068,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.92428695949258,50.95347597783599]}"
20069,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.92437679102099,50.95347597783599]}"
20070,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.9244666225494,50.95347597783599]}"
20071,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.92455645407782,50.95347597783599]}"
20072,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.92464628560623,50.95347597783599]}"
20073,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.92473611713464,50.95347597783599]}"
20074,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.92482594866306,50.95347597783599]}"
20075,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.9192563939015,50.953565809364406]}"
20076,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91934622542992,50.953565809364406]}"
20077,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91943605695833,50.953565809364406]}"
20078,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91952588848675,50.953565809364406]}"
20079,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91961572001516,50.953565809364406]}"
20080,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91970555154357,50.953565809364406]}"
20081,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91979538307199,50.953565809364406]}"
20082,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91988521460038,50.953565809364406]}"
20083,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.9199750461288,50.953565809364406]}"
20084,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.92006487765721,50.953565809364406]}"
20085,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.92015470918562,50.953565809364406]}"
20086,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.92024454071404,50.953565809364406]}"
20087,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.92033437224245,50.953565809364406]}"
20088,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.92042420377086,50.953565809364406]}"
20089,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.92051403529928,50.953565809364406]}"
20090,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.92060386682769,50.953565809364406]}"
20091,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.9206936983561,50.953565809364406]}"
20092,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.92078352988452,50.953565809364406]}"
20093,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.92087336141293,50.953565809364406]}"
20094,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.92096319294133,50.953565809364406]}"
20095,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.92105302446974,50.953565809364406]}"
20096,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.92114285599816,50.953565809364406]}"
20097,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.92123268752657,50.953565809364406]}"
20098,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.92132251905498,50.953565809364406]}"
20099,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.9214123505834,50.953565809364406]}"
20100,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.92150218211181,50.953565809364406]}"
20101,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.92159201364022,50.953565809364406]}"
20102,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.92168184516864,50.953565809364406]}"
20103,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.92177167669705,50.953565809364406]}"
20104,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.92186150822546,50.953565809364406]}"
20105,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.92195133975386,50.953565809364406]}"
20106,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.92204117128227,50.953565809364406]}"
20107,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.92213100281069,50.953565809364406]}"
20108,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.9222208343391,50.953565809364406]}"
20109,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.92231066586751,50.953565809364406]}"
20110,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.92240049739593,50.953565809364406]}"
20111,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.92249032892434,50.953565809364406]}"
20112,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.92258016045275,50.953565809364406]}"
20113,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.92266999198117,50.953565809364406]}"
20114,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.92275982350958,50.953565809364406]}"
20115,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.922849655038,50.953565809364406]}"
20116,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.92293948656639,50.953565809364406]}"
20117,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.9230293180948,50.953565809364406]}"
20118,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.92311914962322,50.953565809364406]}"
20119,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.92320898115163,50.953565809364406]}"
20120,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.92329881268004,50.953565809364406]}"
20121,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.92338864420846,50.953565809364406]}"
20122,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.92347847573687,50.953565809364406]}"
20123,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.92356830726528,50.953565809364406]}"
20124,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.9236581387937,50.953565809364406]}"
20125,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.92374797032211,50.953565809364406]}"
20126,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.92383780185052,50.953565809364406]}"
20127,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.92392763337892,50.953565809364406]}"
20128,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.92401746490734,50.953565809364406]}"
20129,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.92410729643575,50.953565809364406]}"
20130,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.92419712796416,50.953565809364406]}"
