system:index,B2,B3,B4,B8,NDVI,cluster,.geo
1822,321.0,584.0,399.0,2972.0,0.76327497,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91377667066838,50.942875857483386]}"
1823,321.0,584.0,399.0,2972.0,0.76327497,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.9138665021968,50.942875857483386]}"
1824,408.0,650.0,596.0,2812.0,0.65023476,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.9139563337252,50.942875857483386]}"
1825,503.0,740.0,758.0,2272.0,0.49966997,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91404616525361,50.942875857483386]}"
1826,503.0,740.0,758.0,2272.0,0.49966997,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91413599678202,50.942875857483386]}"
1827,468.0,706.0,686.0,2218.0,0.5275482,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91422582831044,50.942875857483386]}"
1828,468.0,706.0,686.0,2218.0,0.5275482,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91431565983885,50.942875857483386]}"
1829,345.0,582.0,430.0,2544.0,0.7108272,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91440549136726,50.942875857483386]}"
1830,296.0,549.0,350.0,2778.0,0.77621484,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91449532289568,50.942875857483386]}"
1831,296.0,549.0,350.0,2778.0,0.77621484,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91458515442409,50.942875857483386]}"
1832,355.0,598.0,501.0,2668.0,0.6838119,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.9146749859525,50.942875857483386]}"
1833,462.0,698.0,700.0,2274.0,0.52925354,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91476481748091,50.942875857483386]}"
1834,462.0,698.0,700.0,2274.0,0.52925354,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91485464900933,50.942875857483386]}"
1835,486.0,702.0,753.0,2080.0,0.46840805,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91494448053773,50.942875857483386]}"
1836,486.0,702.0,753.0,2080.0,0.46840805,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91503431206614,50.942875857483386]}"
1837,374.0,590.0,516.0,2322.0,0.6363636,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91512414359455,50.942875857483386]}"
1838,312.0,558.0,356.0,2702.0,0.7671681,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91521397512297,50.942875857483386]}"
1839,312.0,558.0,356.0,2702.0,0.7671681,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91530380665138,50.942875857483386]}"
1840,306.0,550.0,384.0,2684.0,0.7496741,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.9153936381798,50.942875857483386]}"
1841,336.0,588.0,392.0,2856.0,0.7586207,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.9154834697082,50.942875857483386]}"
1842,336.0,588.0,392.0,2856.0,0.7586207,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91557330123662,50.942875857483386]}"
1843,410.0,662.0,576.0,2700.0,0.64835167,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91566313276503,50.942875857483386]}"
1844,544.0,802.0,872.0,2330.0,0.45534042,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91575296429345,50.942875857483386]}"
1845,544.0,802.0,872.0,2330.0,0.45534042,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91584279582186,50.942875857483386]}"
1846,572.0,822.0,886.0,2234.0,0.43205127,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91593262735026,50.942875857483386]}"
1847,572.0,822.0,886.0,2234.0,0.43205127,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91602245887867,50.942875857483386]}"
1848,391.0,639.0,580.0,2446.0,0.61665565,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91611229040709,50.942875857483386]}"
1849,325.0,554.0,428.0,2576.0,0.7150466,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.9162021219355,50.942875857483386]}"
1850,325.0,554.0,428.0,2576.0,0.7150466,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91629195346391,50.942875857483386]}"
1851,331.0,578.0,453.0,2624.0,0.70555735,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91638178499232,50.942875857483386]}"
1852,474.0,726.0,756.0,2336.0,0.5109961,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91647161652074,50.942875857483386]}"
1853,474.0,726.0,756.0,2336.0,0.5109961,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91656144804915,50.942875857483386]}"
1854,539.0,787.0,846.0,2070.0,0.41975307,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91665127957756,50.942875857483386]}"
1855,539.0,787.0,846.0,2070.0,0.41975307,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91674111110598,50.942875857483386]}"
1856,418.0,678.0,620.0,2142.0,0.55104995,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91683094263439,50.942875857483386]}"
1857,322.0,563.0,436.0,2416.0,0.69424963,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91692077416279,50.942875857483386]}"
1858,322.0,563.0,436.0,2416.0,0.69424963,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.9170106056912,50.942875857483386]}"
1859,317.0,560.0,390.0,2676.0,0.7455969,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91710043721962,50.942875857483386]}"
1860,413.0,659.0,625.0,2544.0,0.6055538,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91719026874803,50.942875857483386]}"
1861,413.0,659.0,625.0,2544.0,0.6055538,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91728010027644,50.942875857483386]}"
1862,542.0,784.0,828.0,2226.0,0.4577603,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91736993180486,50.942875857483386]}"
1863,494.0,736.0,738.0,2132.0,0.4857143,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91745976333327,50.942875857483386]}"
1864,494.0,736.0,738.0,2132.0,0.4857143,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91754959486168,50.942875857483386]}"
1865,372.0,600.0,504.0,2408.0,0.65384614,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.9176394263901,50.942875857483386]}"
1866,372.0,600.0,504.0,2408.0,0.65384614,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91772925791851,50.942875857483386]}"
1867,310.0,558.0,377.0,2590.0,0.74587125,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91781908944692,50.942875857483386]}"
1868,331.0,594.0,432.0,2758.0,0.72915363,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91790892097532,50.942875857483386]}"
1869,331.0,594.0,432.0,2758.0,0.72915363,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91799875250373,50.942875857483386]}"
1870,452.0,698.0,678.0,2380.0,0.5565729,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91808858403215,50.942875857483386]}"
1871,504.0,742.0,761.0,2146.0,0.4764362,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91817841556056,50.942875857483386]}"
1872,504.0,742.0,761.0,2146.0,0.4764362,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91826824708897,50.942875857483386]}"
1873,406.0,622.0,566.0,2436.0,0.62291807,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91835807861739,50.942875857483386]}"
1874,406.0,622.0,566.0,2436.0,0.62291807,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.9184479101458,50.942875857483386]}"
1875,320.0,560.0,382.0,2786.0,0.75883836,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91853774167421,50.942875857483386]}"
1876,324.0,581.0,389.0,2858.0,0.7603942,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91862757320263,50.942875857483386]}"
1877,324.0,581.0,389.0,2858.0,0.7603942,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91871740473104,50.942875857483386]}"
1878,418.0,677.0,624.0,2768.0,0.6320755,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91880723625945,50.942875857483386]}"
1879,524.0,794.0,833.0,2260.0,0.46136436,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91889706778785,50.942875857483386]}"
1880,363.0,596.0,532.0,2620.0,0.66243654,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91898689931627,50.942875857483386]}"
1881,482.0,720.0,733.0,2070.0,0.47698894,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91907673084468,50.942875857483386]}"
1882,482.0,720.0,733.0,2070.0,0.47698894,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91916656237309,50.942875857483386]}"
1883,504.0,744.0,764.0,2084.0,0.46348315,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.9192563939015,50.942875857483386]}"
1884,353.0,584.0,527.0,2318.0,0.6295255,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91934622542992,50.942875857483386]}"
1885,353.0,584.0,527.0,2318.0,0.6295255,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91943605695833,50.942875857483386]}"
1886,290.0,526.0,362.0,2750.0,0.76735216,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91952588848675,50.942875857483386]}"
1887,320.0,574.0,422.0,2724.0,0.73172283,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91961572001516,50.942875857483386]}"
1888,320.0,574.0,422.0,2724.0,0.73172283,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91970555154357,50.942875857483386]}"
1889,446.0,688.0,693.0,2238.0,0.52712387,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91979538307199,50.942875857483386]}"
1890,540.0,781.0,878.0,1924.0,0.37330478,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91988521460038,50.942875857483386]}"
1891,540.0,781.0,878.0,1924.0,0.37330478,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.9199750461288,50.942875857483386]}"
1892,436.0,697.0,668.0,2114.0,0.51976997,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.92006487765721,50.942875857483386]}"
1893,436.0,697.0,668.0,2114.0,0.51976997,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.92015470918562,50.942875857483386]}"
1894,358.0,600.0,468.0,2302.0,0.6620939,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.92024454071404,50.942875857483386]}"
1895,345.0,634.0,446.0,2388.0,0.6852505,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.92033437224245,50.942875857483386]}"
1896,345.0,634.0,446.0,2388.0,0.6852505,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.92042420377086,50.942875857483386]}"
1897,430.0,706.0,662.0,2280.0,0.54996604,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.92051403529928,50.942875857483386]}"
1898,534.0,772.0,827.0,1920.0,0.3978886,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.92060386682769,50.942875857483386]}"
1899,534.0,772.0,827.0,1920.0,0.3978886,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.9206936983561,50.942875857483386]}"
1900,552.0,790.0,877.0,1888.0,0.36564195,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.92078352988452,50.942875857483386]}"
1901,552.0,790.0,877.0,1888.0,0.36564195,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.92087336141293,50.942875857483386]}"
1902,429.0,667.0,643.0,2084.0,0.5284195,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.92096319294133,50.942875857483386]}"
1903,366.0,630.0,490.0,2410.0,0.66206896,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.92105302446974,50.942875857483386]}"
1904,366.0,630.0,490.0,2410.0,0.66206896,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.92114285599816,50.942875857483386]}"
1905,662.0,956.0,1078.0,2276.0,0.35718545,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91224953468537,50.9429656890118]}"
1906,525.0,798.0,788.0,2446.0,0.5126778,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91233936621379,50.9429656890118]}"
1907,525.0,798.0,788.0,2446.0,0.5126778,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.9124291977422,50.9429656890118]}"
1908,474.0,744.0,722.0,2440.0,0.54332703,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91251902927061,50.9429656890118]}"
1909,474.0,744.0,722.0,2440.0,0.54332703,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91260886079903,50.9429656890118]}"
1910,546.0,780.0,821.0,2110.0,0.43978164,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91269869232744,50.9429656890118]}"
1911,460.0,730.0,726.0,2120.0,0.48981026,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91278852385585,50.9429656890118]}"
1912,460.0,730.0,726.0,2120.0,0.48981026,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91287835538427,50.9429656890118]}"
1913,341.0,607.0,475.0,2576.0,0.6886267,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91296818691266,50.9429656890118]}"
1914,286.0,552.0,342.0,3064.0,0.79917794,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91305801844108,50.9429656890118]}"
1915,286.0,552.0,342.0,3064.0,0.79917794,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91314784996949,50.9429656890118]}"
1916,324.0,610.0,410.0,3152.0,0.76979226,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.9132376814979,50.9429656890118]}"
1917,324.0,610.0,410.0,3152.0,0.76979226,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91332751302632,50.9429656890118]}"
1918,444.0,706.0,678.0,2652.0,0.5927928,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91341734455473,50.9429656890118]}"
1919,522.0,768.0,820.0,2152.0,0.44818303,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91350717608314,50.9429656890118]}"
1920,522.0,768.0,820.0,2152.0,0.44818303,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91359700761156,50.9429656890118]}"
1921,459.0,689.0,684.0,2238.0,0.5318275,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91368683913997,50.9429656890118]}"
1922,335.0,586.0,438.0,2724.0,0.7229602,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91377667066838,50.9429656890118]}"
1923,335.0,586.0,438.0,2724.0,0.7229602,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.9138665021968,50.9429656890118]}"
1924,295.0,568.0,359.0,3232.0,0.8000557,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.9139563337252,50.9429656890118]}"
1925,295.0,568.0,359.0,3232.0,0.8000557,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91404616525361,50.9429656890118]}"
1926,385.0,640.0,517.0,3020.0,0.70766187,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91413599678202,50.9429656890118]}"
1927,488.0,758.0,786.0,2382.0,0.5037879,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91422582831044,50.9429656890118]}"
1928,488.0,758.0,786.0,2382.0,0.5037879,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91431565983885,50.9429656890118]}"
1929,468.0,725.0,730.0,2190.0,0.5,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91440549136726,50.9429656890118]}"
1930,356.0,592.0,478.0,2414.0,0.66943294,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91449532289568,50.9429656890118]}"
1931,356.0,592.0,478.0,2414.0,0.66943294,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91458515442409,50.9429656890118]}"
1932,296.0,544.0,364.0,2674.0,0.76036865,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.9146749859525,50.9429656890118]}"
1933,334.0,594.0,452.0,2620.0,0.7057292,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91476481748091,50.9429656890118]}"
1934,334.0,594.0,452.0,2620.0,0.7057292,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91485464900933,50.9429656890118]}"
1935,456.0,679.0,694.0,2342.0,0.5428195,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91494448053773,50.9429656890118]}"
1936,456.0,679.0,694.0,2342.0,0.5428195,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91503431206614,50.9429656890118]}"
1937,498.0,690.0,760.0,2120.0,0.4722222,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91512414359455,50.9429656890118]}"
1938,394.0,608.0,556.0,2270.0,0.606511,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91521397512297,50.9429656890118]}"
1939,394.0,608.0,556.0,2270.0,0.606511,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91530380665138,50.9429656890118]}"
1940,402.0,638.0,608.0,2200.0,0.5669516,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.9153936381798,50.9429656890118]}"
1941,336.0,596.0,419.0,2664.0,0.72818685,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.9154834697082,50.9429656890118]}"
1942,336.0,596.0,419.0,2664.0,0.72818685,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91557330123662,50.9429656890118]}"
1943,341.0,590.0,432.0,2666.0,0.7211104,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91566313276503,50.9429656890118]}"
1944,341.0,590.0,432.0,2666.0,0.7211104,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91575296429345,50.9429656890118]}"
1945,399.0,638.0,578.0,2752.0,0.65285283,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91584279582186,50.9429656890118]}"
1946,552.0,816.0,856.0,2374.0,0.46996903,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91593262735026,50.9429656890118]}"
1947,552.0,816.0,856.0,2374.0,0.46996903,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91602245887867,50.9429656890118]}"
1948,526.0,798.0,845.0,2096.0,0.4253655,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91611229040709,50.9429656890118]}"
1949,414.0,648.0,628.0,2248.0,0.5632823,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.9162021219355,50.9429656890118]}"
1950,414.0,648.0,628.0,2248.0,0.5632823,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91629195346391,50.9429656890118]}"
1951,342.0,564.0,446.0,2414.0,0.6881119,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91638178499232,50.9429656890118]}"
1952,322.0,578.0,429.0,2586.0,0.71542287,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91647161652074,50.9429656890118]}"
1953,322.0,578.0,429.0,2586.0,0.71542287,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91656144804915,50.9429656890118]}"
1954,448.0,696.0,670.0,2448.0,0.57023734,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91665127957756,50.9429656890118]}"
1955,448.0,696.0,670.0,2448.0,0.57023734,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91674111110598,50.9429656890118]}"
1956,520.0,758.0,795.0,2032.0,0.4375663,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91683094263439,50.9429656890118]}"
1957,440.0,698.0,656.0,2128.0,0.52873564,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91692077416279,50.9429656890118]}"
1958,440.0,698.0,656.0,2128.0,0.52873564,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.9170106056912,50.9429656890118]}"
1959,340.0,572.0,439.0,2454.0,0.6965088,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91710043721962,50.9429656890118]}"
1960,300.0,554.0,376.0,2744.0,0.7589744,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91719026874803,50.9429656890118]}"
1961,300.0,554.0,376.0,2744.0,0.7589744,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91728010027644,50.9429656890118]}"
